INFO:root:Model Training using Python 3.9.7 (tags/v3.9.7:1016ef3, Aug 30 2021, 20:19:38) [MSC v.1929 64 bit (AMD64)] and PyTorch 1.9.0+cpu:
INFO:root:Batch Size: 256
INFO:root:Scheduler Use: False
INFO:root:Total Epochs: 1500
INFO:root:Learning Rate: 0.001
INFO:root:Gamma: 0.1
INFO:root:
INFO:root:Reading Train and Test data...
INFO:root:Instantiating model...
INFO:root:Training Starts...
INFO:root:Epoch 112 Train Accuracy: 78.6%, Train Loss: 140.510662, Test Accuracy: 75.9%, Test loss: 158.842717
INFO:root:Epoch 113 Train Accuracy: 77.6%, Train Loss: 145.493275, Test Accuracy: 76.4%, Test loss: 154.044039
INFO:root:Epoch 114 Train Accuracy: 78.2%, Train Loss: 143.061523, Test Accuracy: 73.6%, Test loss: 173.209915
INFO:root:Epoch 115 Train Accuracy: 78.7%, Train Loss: 137.506420, Test Accuracy: 78.0%, Test loss: 143.666395
INFO:root:Epoch 116 Train Accuracy: 79.0%, Train Loss: 138.555290, Test Accuracy: 76.0%, Test loss: 154.615842
INFO:root:Epoch 117 Train Accuracy: 78.8%, Train Loss: 137.976673, Test Accuracy: 77.9%, Test loss: 145.765372
INFO:root:Epoch 118 Train Accuracy: 78.9%, Train Loss: 136.900180, Test Accuracy: 79.0%, Test loss: 138.846569
INFO:root:Epoch 119 Train Accuracy: 78.9%, Train Loss: 135.995263, Test Accuracy: 74.9%, Test loss: 165.026661
INFO:root:Epoch 120 Train Accuracy: 78.7%, Train Loss: 139.908031, Test Accuracy: 75.8%, Test loss: 157.613690
INFO:root:Epoch 121 Train Accuracy: 78.7%, Train Loss: 138.002329, Test Accuracy: 74.4%, Test loss: 166.754577
INFO:root:Epoch 122 Train Accuracy: 79.5%, Train Loss: 136.436016, Test Accuracy: 79.6%, Test loss: 135.716973
INFO:root:Epoch 123 Train Accuracy: 79.8%, Train Loss: 133.387162, Test Accuracy: 76.5%, Test loss: 151.998296
INFO:root:Epoch 124 Train Accuracy: 79.4%, Train Loss: 134.087693, Test Accuracy: 76.2%, Test loss: 154.426923
INFO:root:Epoch 125 Train Accuracy: 79.8%, Train Loss: 133.250429, Test Accuracy: 75.4%, Test loss: 159.650505
INFO:root:Epoch 126 Train Accuracy: 79.6%, Train Loss: 135.801745, Test Accuracy: 78.0%, Test loss: 143.956920
INFO:root:Epoch 127 Train Accuracy: 79.8%, Train Loss: 131.049695, Test Accuracy: 79.6%, Test loss: 134.743272
INFO:root:Epoch 128 Train Accuracy: 79.7%, Train Loss: 133.838197, Test Accuracy: 79.8%, Test loss: 133.645546
INFO:root:Epoch 129 Train Accuracy: 80.1%, Train Loss: 131.096385, Test Accuracy: 76.4%, Test loss: 155.909340
INFO:root:Epoch 130 Train Accuracy: 79.6%, Train Loss: 134.043163, Test Accuracy: 75.7%, Test loss: 156.871154
INFO:root:Epoch 131 Train Accuracy: 78.9%, Train Loss: 136.073411, Test Accuracy: 76.4%, Test loss: 150.739815
INFO:root:Epoch 132 Train Accuracy: 79.4%, Train Loss: 134.177050, Test Accuracy: 77.6%, Test loss: 145.402297
INFO:root:Epoch 133 Train Accuracy: 80.4%, Train Loss: 130.725495, Test Accuracy: 77.3%, Test loss: 147.538979
INFO:root:Epoch 134 Train Accuracy: 78.2%, Train Loss: 141.976110, Test Accuracy: 77.0%, Test loss: 147.795041
